time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,personal_budget,org_arrangments,pb_health,pb_education,pb_social,pb_integrated
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Mainstream - academy,5,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Mainstream - academy (resourced provision),0,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Mainstream - free school,2,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Mainstream - independent,0,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Mainstream - LA maintained,0,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Mainstream - total,7,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Non-maintained early years,0,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Placement not recorded,0,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Special - academy,0,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Special - free school,2,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Special - independent,0,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Special - LA maintained,0,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Special - non-maintained,0,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Special - total,2,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,All personal budgets,All personal budgets,773,405,5,135,528,29
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 10,39,26,0,4,22,4
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 11,29,17,0,8,16,1
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 12,37,28,1,6,26,1
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 13,56,40,0,10,38,1
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 14,62,39,1,15,33,5
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 15,72,49,0,19,46,2
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 16,62,46,1,14,41,4
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 17,55,38,1,17,32,4
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 18,55,21,0,9,44,1
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 19,65,19,0,8,53,1
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 2 and under,0,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 20 and over,163,53,1,7,151,4
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 3,1,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 4,7,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 5,10,1,0,1,0,1
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 6,9,0,0,3,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 7,9,5,0,2,3,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 8,22,12,0,7,12,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 9,20,11,0,5,11,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity,Any other ethnic group,7,3,0,3,4,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity,Asian - Any other Asian background,14,12,0,0,13,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity,Asian - Bangladeshi,8,2,0,1,5,1
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity,Asian - Chinese,0,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity,Asian - Indian,18,11,0,1,12,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity,Asian - Pakistani,26,16,1,0,21,2
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity,Black - Any other Black background,7,6,0,1,6,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity,Black - Black African,42,33,0,0,36,5
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity,Black - Black Caribbean,1,1,0,1,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity,Mixed - Any other Mixed background,20,12,0,2,13,1
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity,Mixed - White and Asian,11,4,0,1,8,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity,Mixed - White and Black African,9,5,0,2,6,1
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity,Mixed - White and Black Caribbean,18,8,0,6,9,1
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity,Unclassified,23,2,0,9,1,1
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity,White - Any other White background,52,26,0,1,39,1
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity,White - Gypsy/Roma,0,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity,White - Irish,6,3,0,1,4,1
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity,White - Traveller of Irish heritage,0,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity,White - White British,511,261,4,106,351,15
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Primary type of need,Autistic spectrum disorder,201,82,1,56,111,9
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Primary type of need,Hearing impairment,6,5,0,0,5,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Primary type of need,Moderate learning difficulty,119,58,0,9,103,2
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Primary type of need,Multi-sensory impairment,5,4,0,0,5,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Primary type of need,Not reported,1,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Primary type of need,Physical disability,75,43,1,9,56,4
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Primary type of need,Profound and multiple learning difficulty,46,34,3,1,37,4
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Primary type of need,Severe learning difficulty,171,138,0,4,162,5
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Primary type of need,"Social, emotional and mental health",94,25,0,46,23,3
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Primary type of need,Specific learning difficulty,4,0,0,1,2,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Primary type of need,"Speech, language and communication needs",43,14,0,7,20,1
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Primary type of need,Vision impairment,8,2,0,2,4,1
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Sex,Female,294,140,5,66,183,10
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Sex,Male,479,265,0,69,345,19
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Type of placement,AP/PRU - academy,2,1,0,1,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Type of placement,AP/PRU - LA maintained,0,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Type of placement,AP/PRU - total,2,1,0,1,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Type of placement,Educated elsewhere - elective home education,3,1,0,1,1,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Type of placement,Educated elsewhere - NEET,21,13,0,2,19,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Type of placement,Educated elsewhere - not in education or training (compulsory school age),3,1,0,0,1,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Type of placement,Educated elsewhere - not in education or training (other),0,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Type of placement,Educated elsewhere - online provider,0,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Type of placement,Educated elsewhere - other arrangements by LA,120,15,0,96,17,7
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Type of placement,Educated elsewhere - other arrangements by parents,2,1,0,1,1,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Type of placement,Educated elsewhere - other placement settings,1,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Type of placement,Educated elsewhere - other schools and establishments,0,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Type of placement,Educated elsewhere - total,150,31,0,100,39,7
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Type of placement,Educated elsewhere - Welsh establishment,0,0,0,0,0,0
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Type of placement,FE - general FE and tertiary colleges,207,78,1,8,190,3
202526,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Type of placement,FE - specialist post-16 institutions,33,14,0,1,32,0
