time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,new_ehc_plans,mainstream_la_maintained,mainstream_la_maintained_resourced_provision,mainstream_la_maintained_senunit,mainstream_academy,mainstream_academy_resourced_provision,mainstream_academy_senunit,mainstream_free_school,mainstream_free_school_resourced_provision,mainstream_free_school_senunit,mainstream_independent,mainstream_total,mainstream_total_pc,special_la_maintained,special_academy_free,special_independent,special_non_maintained,special_total,special_total_pc,ap_pru_academy,ap_pru_free_school,ap_pru_la_maintained,ap_pru_total,AP_PRU_total_pc,general_fe_tertiary_colleges,specialist_post_16_institutions,ukrlp_provider,fe_total,fe_total_pc,elective_home_education,other_arrangements_la,other_arrangements_parents,online_provider,w_settings,other_schools,other_placement_settings,neet,neet_ntci,neet_other,neet_other_csa,ed_elsewhere,ed_elsewhere_pc,nm_early_years,nm_early_years_pc,placement_unknown,placement_unknown_pc,await_prov_2022,perm_ex_2022
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Age when plan started,age 8,34,23,0,0,8,0,0,0,0,0,0,31,91.2,2,0,0,0,2,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,2.9,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Age when plan started,age 9,27,20,0,0,7,0,0,0,0,0,0,27,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Any other ethnic group,6,2,0,0,2,0,0,0,0,0,0,4,66.7,1,1,0,0,2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Asian - Any other Asian background,5,3,0,0,1,1,0,0,0,0,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Asian - Bangladeshi,1,1,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Asian - Indian,2,1,0,0,0,0,0,1,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Black - Any other Black background,5,3,0,0,1,0,0,0,0,0,0,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,1,1,20,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Black - Black African,10,7,0,0,2,0,0,0,0,0,0,9,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,1,0,0,0,0,1,10,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Mixed - Any other Mixed background,14,6,0,0,6,0,0,0,0,0,0,12,85.7,1,0,0,0,1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,7.1,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Mixed - White and Black African,2,1,0,0,1,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Mixed - White and Black Caribbean,4,2,0,0,2,0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Unclassified,73,31,0,0,26,1,0,0,0,0,0,58,79.5,4,4,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,1,0,0,0,0,1,1.4,6,8.2,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,White - Any other White background,15,8,0,0,5,0,0,0,0,0,0,13,86.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,2,13.3,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,White - Irish,2,2,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,White - Traveller of Irish heritage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,100,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,White - White British,299,93,0,0,140,4,3,6,0,0,1,247,82.6,9,2,5,0,16,5.4,0,1,3,4,1.3,8,0,2,10,3.3,1,2,0,x,x,x,1,0,0,0,0,4,1.3,8,2.7,10,3.3,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,New EHC plans,New EHC plans,439,160,0,0,186,6,3,7,0,0,1,363,82.7,15,7,5,0,27,6.2,0,1,3,4,0.9,8,0,2,10,2.3,1,2,0,x,x,x,3,0,0,0,1,7,1.6,17,3.9,11,2.5,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Sex,Female,121,48,0,0,51,0,0,2,0,0,1,102,84.3,4,1,3,0,8,6.6,0,0,0,0,0,1,0,0,1,0.8,1,1,0,x,x,x,1,0,0,0,0,3,2.5,4,3.3,3,2.5,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Sex,Male,318,112,0,0,135,6,3,5,0,0,0,261,82.1,11,6,2,0,19,6,0,1,3,4,1.3,7,0,2,9,2.8,0,1,0,x,x,x,2,0,0,0,1,4,1.3,13,4.1,8,2.5,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Age when plan started,age 10,40,9,0,0,25,1,0,0,0,0,0,35,87.5,0,0,0,1,1,2.5,0,0,0,0,0,0,0,0,0,0,2,0,0,x,x,x,0,0,0,0,1,3,7.5,0,0,1,2.5,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Age when plan started,age 11,48,5,1,0,35,0,0,1,0,0,1,43,89.6,2,0,1,0,3,6.3,0,0,0,0,0,0,0,0,0,0,1,0,0,x,x,x,0,0,0,0,1,2,4.2,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Age when plan started,age 12,44,7,2,0,27,0,0,2,0,0,1,39,88.6,0,0,0,0,0,0,0,0,1,1,2.3,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,2,2,4.5,0,0,2,4.5,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Age when plan started,age 13,30,3,0,0,15,0,0,0,0,0,0,18,60,1,0,0,0,1,3.3,0,0,4,4,13.3,0,0,0,0,0,2,1,0,x,x,x,0,0,0,0,0,3,10,0,0,4,13.3,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Age when plan started,age 14,43,7,0,0,19,0,0,2,0,0,0,28,65.1,0,0,0,0,0,0,0,0,6,6,14,0,0,0,0,0,2,4,0,x,x,x,0,0,0,0,2,8,18.6,0,0,1,2.3,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Age when plan started,age 15,34,4,1,0,11,0,0,0,0,0,0,16,47.1,0,1,3,0,4,11.8,0,1,5,6,17.6,0,0,0,0,0,2,1,0,x,x,x,0,0,0,0,1,4,11.8,0,0,4,11.8,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Age when plan started,age 16,23,2,0,0,5,0,0,0,0,0,0,7,30.4,0,0,0,0,0,0,0,0,3,3,13,7,2,0,9,39.1,0,2,0,x,x,x,0,0,0,1,0,3,13,0,0,1,4.3,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Age when plan started,age 17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,9,75,0,0,0,x,x,x,0,2,0,0,0,2,16.7,0,0,1,8.3,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Age when plan started,age 18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,7,87.5,0,1,0,x,x,x,0,0,0,0,0,1,12.5,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Age when plan started,age 19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,1,0,0,0,1,100,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Age when plan started,age 2 and under,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,3,75,1,25,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Age when plan started,age 3,21,0,0,0,1,0,0,1,0,0,0,2,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,2,0,2,9.5,6,28.6,11,52.4,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Age when plan started,age 4,89,17,0,0,27,1,0,0,0,0,0,45,50.6,9,4,0,0,13,14.6,0,0,0,0,0,0,0,0,0,0,1,0,0,x,x,x,0,0,0,0,0,1,1.1,8,9,22,24.7,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Age when plan started,age 5,54,12,0,0,30,2,0,0,0,0,0,44,81.5,3,1,0,0,4,7.4,0,0,0,0,0,0,0,0,0,0,2,0,0,x,x,x,0,0,0,1,0,3,5.6,1,1.9,2,3.7,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Age when plan started,age 6,24,6,0,0,13,0,0,0,0,0,1,20,83.3,0,0,0,0,0,0,0,0,1,1,4.2,0,0,1,1,4.2,1,0,0,x,x,x,0,0,0,0,0,1,4.2,0,0,1,4.2,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Age when plan started,age 7,27,7,0,0,19,0,0,0,0,0,0,26,96.3,0,0,1,0,1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Age when plan started,age 8,39,13,0,0,22,0,0,0,0,0,0,35,89.7,0,0,1,0,1,2.6,0,0,0,0,0,0,0,0,0,0,0,2,0,x,x,x,0,0,0,0,0,2,5.1,0,0,1,2.6,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Age when plan started,age 9,44,6,0,0,34,0,0,0,0,0,0,40,90.9,1,1,0,0,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,2,4.5,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Asian - Any other Asian background,1,0,0,0,1,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Asian - Bangladeshi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,100,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Black - Any other Black background,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,100,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Black - Black African,1,0,0,0,1,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Black - Black Caribbean,1,0,0,0,1,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Mixed - Any other Mixed background,6,0,0,0,3,0,0,0,0,0,0,3,50,1,0,0,0,1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,16.7,1,16.7,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Mixed - White and Asian,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Mixed - White and Black African,2,0,0,0,2,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Mixed - White and Black Caribbean,3,1,0,0,1,0,0,0,0,0,0,2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,33.3,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,Unclassified,12,2,0,0,5,0,0,1,0,0,0,8,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,x,x,x,0,0,0,1,0,4,33.3,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,White - Any other White background,13,4,0,0,6,0,0,0,0,0,0,10,76.9,0,0,1,0,1,7.7,0,0,0,0,0,0,0,1,1,7.7,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,7.7,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,White - Gypsy/Roma,2,0,0,0,2,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,White - Traveller of Irish heritage,1,0,0,0,1,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Ethnicity,White - White British,540,91,4,0,260,4,0,5,0,0,3,367,68,15,7,4,1,27,5,0,1,20,21,3.9,17,5,2,24,4.4,11,10,0,x,x,x,0,3,0,3,7,34,6.3,17,3.1,50,9.3,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,New EHC plans,New EHC plans,585,98,4,0,283,4,0,6,0,0,3,398,68,16,7,6,1,30,5.1,0,1,20,21,3.6,17,6,3,26,4.4,13,11,0,x,x,x,0,3,0,4,7,38,6.5,18,3.1,54,9.2,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Sex,Female,210,22,2,0,101,2,0,2,0,0,2,131,62.4,7,1,4,0,12,5.7,0,1,10,11,5.2,13,3,2,18,8.6,7,6,0,x,x,x,0,0,0,0,0,13,6.2,6,2.9,19,9,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Sex,Male,375,76,2,0,182,2,0,4,0,0,1,267,71.2,9,6,2,1,18,4.8,0,0,10,10,2.7,4,3,1,8,2.1,6,5,0,x,x,x,0,3,0,4,7,25,6.7,12,3.2,35,9.3,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Age when plan started,age 10,16,0,0,0,15,0,0,0,0,0,0,15,93.8,0,1,0,0,1,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Age when plan started,age 11,30,3,0,0,18,0,0,5,0,0,0,26,86.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,x,x,x,0,0,0,0,1,3,10,0,0,1,3.3,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Age when plan started,age 12,18,1,0,0,13,0,0,0,0,0,0,14,77.8,0,0,2,0,2,11.1,0,0,0,0,0,0,0,0,0,0,1,1,0,x,x,x,0,0,0,0,0,2,11.1,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Age when plan started,age 13,16,1,0,0,9,0,0,1,0,0,0,11,68.8,0,0,2,0,2,12.5,1,0,0,1,6.3,0,0,0,0,0,0,1,0,x,x,x,0,0,0,0,0,1,6.3,0,0,1,6.3,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Age when plan started,age 14,15,1,0,0,12,0,0,1,0,0,0,14,93.3,0,0,0,0,0,0,0,0,1,1,6.7,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Age when plan started,age 15,20,1,0,0,8,0,0,0,0,0,1,10,50,1,0,0,0,1,5,2,0,0,2,10,0,0,0,0,0,2,2,0,x,x,x,1,0,0,0,0,5,25,0,0,2,10,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Age when plan started,age 16,7,0,0,0,4,0,0,0,0,0,0,4,57.1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,28.6,0,1,0,x,x,x,0,0,0,0,0,1,14.3,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Age when plan started,age 17,4,1,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25,0,1,0,x,x,x,0,1,0,0,0,2,50,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Age when plan started,age 18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,66.7,0,1,0,x,x,x,0,0,0,0,0,1,33.3,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Age when plan started,age 19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Age when plan started,age 2 and under,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,2,100,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Age when plan started,age 20 and over,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,1,0,0,0,1,100,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Age when plan started,age 3,12,0,0,0,1,0,0,0,0,0,1,2,16.7,0,0,0,1,1,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,1,0,1,8.3,8,66.7,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Age when plan started,age 4,70,5,0,0,41,0,0,0,0,0,1,47,67.1,1,0,0,2,3,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,3,0,3,4.3,16,22.9,1,1.4,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Age when plan started,age 5,31,3,0,0,24,0,0,1,0,0,1,29,93.5,0,0,0,1,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,3.2,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Age when plan started,age 6,9,0,0,0,7,0,0,1,0,0,0,8,88.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,1,1,11.1,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Age when plan started,age 7,15,0,0,0,13,0,0,0,0,0,0,13,86.7,0,1,0,0,1,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,6.7,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Age when plan started,age 8,21,1,0,0,15,0,1,0,0,0,0,17,81,0,2,0,1,3,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,4.8,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Age when plan started,age 9,21,3,0,0,12,1,0,0,0,0,1,17,81,0,0,2,1,3,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,4.8,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Any other ethnic group,4,0,0,0,2,0,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25,0,0,0,x,x,x,0,0,0,0,0,0,0,1,25,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Asian - Any other Asian background,4,0,0,0,3,0,0,0,0,0,0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,x,x,x,0,0,0,0,0,1,25,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Asian - Bangladeshi,1,0,0,0,1,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Asian - Indian,3,1,0,0,1,0,0,0,0,0,0,2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,33.3,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Asian - Pakistani,1,0,0,0,1,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Black - Any other Black background,2,0,0,0,2,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Black - Black African,5,0,0,0,2,0,0,0,0,0,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,2,0,2,40,0,0,1,20,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Mixed - Any other Mixed background,6,0,0,0,4,0,0,1,0,0,0,5,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,16.7,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Mixed - White and Asian,5,0,0,0,3,0,0,0,0,0,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,2,40,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Mixed - White and Black African,2,1,0,0,1,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Ethnicity,Mixed - White and Black Caribbean,3,0,0,0,2,0,0,0,0,0,0,2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,33.3,0,0,x,x
