time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,num_caseload,pc_caseload
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Gypsy/Roma,1,0.039016777
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Indian,5,0.195083886
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Irish,9,0.351150995
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Irish traveller,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Pakistani,1,0.039016777
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Unknown,97,3.78462739
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,White and Asian,11,0.429184549
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,White and Black African,8,0.312134218
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,White and Black Caribbean,9,0.351150995
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Sex,Female,714,27.85797893
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Sex,Male,1849,72.14202107
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Sex,Not known,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Sex,Not specified,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Total,Total,2563,100
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity major,Asian/Asian British,66,1.643017177
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity major,Black/African/Caribbean/Black British,16,0.398307194
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity major,Mixed/Multiple ethnic groups,126,3.136669156
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity major,Other ethnic group,7,0.174259398
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity major,Unknown,87,2.16579537
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity major,White,3715,92.48195171
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,African,11,0.273836196
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Any other Asian background,19,0.472989793
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Any other Black/African/Caribbean background,2,0.049788399
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Any other Mixed/Multiple ethnic background,31,0.771720189
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Any other White background,49,1.219815783
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Any other ethnic group,7,0.174259398
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Bangladeshi,22,0.547672392
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Caribbean,3,0.074682599
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Chinese,12,0.298730396
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,3649,90.83893453
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Gypsy/Roma,2,0.049788399
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Indian,13,0.323624595
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Irish,15,0.373412995
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Irish traveller,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Pakistani,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Unknown,87,2.16579537
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,White and Asian,39,0.970873786
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,White and Black African,28,0.69703759
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,White and Black Caribbean,28,0.69703759
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Sex,Female,1102,27.43340802
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Sex,Male,2914,72.54169778
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Sex,Not known,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Sex,Not specified,1,0.0248942
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Total,Total,4017,100
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity major,Asian/Asian British,539,19.4024478
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity major,Black/African/Caribbean/Black British,176,6.335493161
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity major,Mixed/Multiple ethnic groups,134,4.823614111
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity major,Other ethnic group,46,1.655867531
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity major,Unknown,70,2.519798416
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity major,White,1813,65.26277898
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,African,151,5.435565155
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Any other Asian background,34,1.223902088
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Any other Black/African/Caribbean background,21,0.755939525
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Any other Mixed/Multiple ethnic background,45,1.61987041
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Any other White background,58,2.087832973
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Any other ethnic group,46,1.655867531
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Bangladeshi,11,0.395968323
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Caribbean,4,0.143988481
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Chinese,7,0.251979842
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,1735,62.4550036
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Gypsy/Roma,14,0.503959683
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Indian,171,6.155507559
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Irish,5,0.179985601
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Irish traveller,1,0.03599712
